Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir D:\Django_Project\project_first\my_blog\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\admin\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\auth\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\contenttypes\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\messages\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\staticfiles\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\account\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\socialaccount\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\socialaccount\providers\github\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\socialaccount\providers\weibo\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\article\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\userprofile\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\comment\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\taggit\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\ckeditor\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\mptt\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\notifications\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\notice\locale with glob **/*.mo.
(0.001) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None
(0.000) SELECT "django_migrations"."app", "django_migrations"."name" FROM "django_migrations"; args=()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Django_Project\project_first\my_blog\article\views.py", line 95, in article_detail
    return render(request, 'article/detail.html', context)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\shortcuts.py", line 36, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 15, in get_template
    return engine.get_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\backends\django.py", line 34, in get_template
    return Template(self.engine.get_template(template_name), self)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 143, in get_template
    template, origin = self.find_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 125, in find_template
    template = loader.get_template(name, skip=skip)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loaders\base.py", line 29, in get_template
    return Template(
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 156, in __init__
    self.nodelist = self.compile_nodelist()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 194, in compile_nodelist
    return parser.parse()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 478, in parse
    raise self.error(token, e)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 476, in parse
    compiled_result = compile_func(self, token)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader_tags.py", line 266, in do_extends
    nodelist = parser.parse()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 478, in parse
    raise self.error(token, e)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 476, in parse
    compiled_result = compile_func(self, token)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader_tags.py", line 209, in do_block
    nodelist = parser.parse(('endblock',))
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 472, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 522, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 15: 'show_comments_pub_time', expected 'endblock'. Did you forget to register or load this tag?
"GET /article/article-detail/19/ HTTP/1.1" 500 186024
Internal Server Error: /article/article-detail/19/
Traceback (most recent call last):
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 470, in parse
    compile_func = self.tags[command]
KeyError: 'show_comments_pub_time'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Django_Project\project_first\my_blog\article\views.py", line 95, in article_detail
    return render(request, 'article/detail.html', context)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\shortcuts.py", line 36, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 15, in get_template
    return engine.get_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\backends\django.py", line 34, in get_template
    return Template(self.engine.get_template(template_name), self)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 143, in get_template
    template, origin = self.find_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 125, in find_template
    template = loader.get_template(name, skip=skip)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loaders\base.py", line 29, in get_template
    return Template(
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 156, in __init__
    self.nodelist = self.compile_nodelist()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 194, in compile_nodelist
    return parser.parse()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 478, in parse
    raise self.error(token, e)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 476, in parse
    compiled_result = compile_func(self, token)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader_tags.py", line 266, in do_extends
    nodelist = parser.parse()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 478, in parse
    raise self.error(token, e)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 476, in parse
    compiled_result = compile_func(self, token)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader_tags.py", line 209, in do_block
    nodelist = parser.parse(('endblock',))
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 472, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 522, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 15: 'show_comments_pub_time', expected 'endblock'. Did you forget to register or load this tag?
"GET /article/article-detail/19/ HTTP/1.1" 500 186024
Internal Server Error: /article/article-detail/19/
Traceback (most recent call last):
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 470, in parse
    compile_func = self.tags[command]
KeyError: 'show_comments_pub_time'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Django_Project\project_first\my_blog\article\views.py", line 95, in article_detail
    return render(request, 'article/detail.html', context)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\shortcuts.py", line 36, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 15, in get_template
    return engine.get_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\backends\django.py", line 34, in get_template
    return Template(self.engine.get_template(template_name), self)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 143, in get_template
    template, origin = self.find_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 125, in find_template
    template = loader.get_template(name, skip=skip)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loaders\base.py", line 29, in get_template
    return Template(
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 156, in __init__
    self.nodelist = self.compile_nodelist()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 194, in compile_nodelist
    return parser.parse()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 478, in parse
    raise self.error(token, e)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 476, in parse
    compiled_result = compile_func(self, token)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader_tags.py", line 266, in do_extends
    nodelist = parser.parse()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 478, in parse
    raise self.error(token, e)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 476, in parse
    compiled_result = compile_func(self, token)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader_tags.py", line 209, in do_block
    nodelist = parser.parse(('endblock',))
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 472, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 522, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 15: 'show_comments_pub_time', expected 'endblock'. Did you forget to register or load this tag?
"GET /article/article-detail/19/ HTTP/1.1" 500 186024
Internal Server Error: /article/article-detail/19/
Traceback (most recent call last):
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 470, in parse
    compile_func = self.tags[command]
KeyError: 'show_comments_pub_time'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Django_Project\project_first\my_blog\article\views.py", line 95, in article_detail
    return render(request, 'article/detail.html', context)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\shortcuts.py", line 36, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loader.py", line 15, in get_template
    return engine.get_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\backends\django.py", line 34, in get_template
    return Template(self.engine.get_template(template_name), self)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 143, in get_template
    template, origin = self.find_template(template_name)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\engine.py", line 125, in find_template
    template = loader.get_template(name, skip=skip)
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\loaders\base.py", line 29, in get_template
    return Template(
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 156, in __init__
    self.nodelist = self.compile_nodelist()
  File "D:\django_blog_tutorial-master\env\lib\site-packages\django\template\base.py", line 194, in compile_nodelist
